CharacterID,CharacterName,Description
7929,Reiko Doni,Reiko Doni is a loyal alchemist who keeps breaking the rules.
7930,Mariquilla Lange,Mariquilla Lange is a enigmatic agent who hides a dangerous secret.
7931,Jaclin Dedenham,Jaclin Dedenham is a quiet scholar who keeps breaking the rules.
7932,Erskine Elkin,Erskine Elkin is a reckless alchemist who hunts ancient relics.
7933,Alon Lemery,Alon Lemery is a quiet alchemist who protects a forgotten city.
7934,Bill Dally,Bill Dally is a quiet mage who hunts ancient relics.
7935,Rubin Bradnam,Rubin Bradnam is a pragmatic ranger who hides a dangerous secret.
7936,Logan Dummett,Logan Dummett is a loyal agent who hides a dangerous secret.
7937,Erskine Gainsbury,Erskine Gainsbury is a wise agent who seeks redemption for past mistakes.
7938,Allissa Turfin,Allissa Turfin is a mysterious commander who owes a debt to a powerful clan.
7939,Pren Nise,Pren Nise is a ruthless warrior who hides a dangerous secret.
7940,Elmer Brunelleschi,Elmer Brunelleschi is a charismatic commander who tries to keep the team together.
7941,Alon Gainsbury,Alon Gainsbury is a idealistic mage who researches forbidden magic.
7942,Merrill Deverson,Merrill Deverson is a charismatic captain who keeps breaking the rules.
7943,Kriste Makin,Kriste Makin is a cunning warrior who hunts ancient relics.
7944,Clary Shippam,Clary Shippam is a cold-blooded spy who searches for a lost sibling.
7945,Randal Blakeney,Randal Blakeney is a ruthless healer who is haunted by old memories.
7946,Alisha Twinning,Alisha Twinning is a quiet hunter who seeks redemption for past mistakes.
7947,Hadrian Lanney,Hadrian Lanney is a reckless spy who researches forbidden magic.
7948,Reyna Twinning,Reyna Twinning is a mysterious assassin who owes a debt to a powerful clan.
7949,Astra Ranby,Astra Ranby is a stubborn warrior who protects a forgotten city.
7950,Caryl Kubczak,Caryl Kubczak is a pragmatic healer who keeps breaking the rules.
7951,Nathalia Nunson,Nathalia Nunson is a fearless alchemist who guards an ancient artifact.
7952,Alvy Arguile,Alvy Arguile is a quiet warrior who protects a forgotten city.
7953,Mari Lea,Mari Lea is a quiet scholar who hunts ancient relics.
7954,Mallorie Lange,Mallorie Lange is a ruthless mage who fights against corruption in the kingdom.
7955,Kirbie Bosdet,Kirbie Bosdet is a wise spy who keeps breaking the rules.
7956,Nappie Mugridge,Nappie Mugridge is a brilliant spy who owes a debt to a powerful clan.
7957,Kim Warwick,Kim Warwick is a cunning scholar who protects a forgotten city.
7958,Laverna Ciraldo,Laverna Ciraldo is a brilliant alchemist who guards an ancient artifact.
7959,Tanner Hort,Tanner Hort is a idealistic mage who searches for a lost sibling.
7960,Sally Heaton,Sally Heaton is a reckless scholar who hunts ancient relics.
7961,Tanner Froggatt,Tanner Froggatt is a idealistic inventor who hides a dangerous secret.
7962,Starlene Doni,Starlene Doni is a quiet spy who keeps breaking the rules.
7963,Ardella McKeran,Ardella McKeran is a ruthless guardian who tries to keep the team together.
7964,Brennan Allaker,Brennan Allaker is a wise spy who fights against corruption in the kingdom.
7965,Ardella Woolcocks,Ardella Woolcocks is a idealistic commander who researches forbidden magic.
7966,Jessalin Yves,Jessalin Yves is a fearless hunter who guards an ancient artifact.
7967,Car Kilgrove,Car Kilgrove is a brilliant alchemist who works as a double agent.
7968,Kienan Currum,Kienan Currum is a brilliant inventor who leads a rebel group in the shadows.
7969,Nat Brunelleschi,Nat Brunelleschi is a cold-blooded captain who tries to keep the team together.
7970,Reyna Wakely,Reyna Wakely is a charismatic assassin who tries to keep the team together.
7971,Guillaume Woolcocks,Guillaume Woolcocks is a cold-blooded captain who fights against corruption in the kingdom.
7972,Dela Gleder,Dela Gleder is a mysterious inventor who owes a debt to a powerful clan.
7973,Nyssa Kornilyev,Nyssa Kornilyev is a ruthless commander who seeks redemption for past mistakes.
7974,Kaleb Ritchley,Kaleb Ritchley is a idealistic strategist who works as a double agent.
7975,Benedict Froom,Benedict Froom is a quiet alchemist who is chased by powerful enemies.
7976,Aurelia Kleinerman,Aurelia Kleinerman is a fearless hunter who guards an ancient artifact.
7977,Nyssa Gisbey,Nyssa Gisbey is a loyal mage who works as a double agent.
7978,Randal Diemer,Randal Diemer is a brilliant agent who hides a dangerous secret.
7979,Jamima Harcourt,Jamima Harcourt is a fearless assassin who hides a dangerous secret.
7980,Minetta Maryin,Minetta Maryin is a cunning spy who researches forbidden magic.
7981,Pren Bramble,Pren Bramble is a fearless scholar who is haunted by old memories.
7982,Mari Bradnam,Mari Bradnam is a stubborn assassin who keeps breaking the rules.
7983,Neill Elkin,Neill Elkin is a pragmatic captain who searches for a lost sibling.
7984,Kalila Kubczak,Kalila Kubczak is a cold-blooded inventor who hides a dangerous secret.
7985,Domini Gatley,Domini Gatley is a quiet hunter who is haunted by old memories.
7986,Jessalin Eagle,Jessalin Eagle is a fearless scholar who is chased by powerful enemies.
7987,Kala Diemer,Kala Diemer is a quiet mage who owes a debt to a powerful clan.
7988,Elmer Vigne,Elmer Vigne is a brilliant inventor who owes a debt to a powerful clan.
7989,Tanner Nelhams,Tanner Nelhams is a enigmatic mage who researches forbidden magic.
7990,Duncan Quesne,Duncan Quesne is a cold-blooded scholar who seeks redemption for past mistakes.
7991,Gwendolen Lemery,Gwendolen Lemery is a ruthless spy who leads a rebel group in the shadows.
7992,Nadeen Makin,Nadeen Makin is a pragmatic assassin who hides a dangerous secret.
7993,Sally Maling,Sally Maling is a quiet inventor who researches forbidden magic.
7994,Sally Needs,Sally Needs is a cold-blooded alchemist who seeks redemption for past mistakes.
7995,Kaleb Sonnenschein,Kaleb Sonnenschein is a cold-blooded assassin who keeps breaking the rules.
7996,Jasmine McNickle,Jasmine McNickle is a quiet healer who owes a debt to a powerful clan.
7997,Amalle Vigne,Amalle Vigne is a fearless warrior who keeps breaking the rules.
7998,Elmer Harcourt,Elmer Harcourt is a stubborn hunter who guards an ancient artifact.
7999,Alvy Lea,Alvy Lea is a charismatic healer who keeps breaking the rules.
8000,Aurel Gainsbury,Aurel Gainsbury is a idealistic spy who searches for a lost sibling.
8001,Oralle Wakely,Oralle Wakely is a loyal healer who hides a dangerous secret.
8002,Alvy Kidby,Alvy Kidby is a charismatic alchemist who is haunted by old memories.
8003,Rubin Harcourt,Rubin Harcourt is a reckless healer who hides a dangerous secret.
8004,Merrie Vigne,Merrie Vigne is a ruthless assassin who leads a rebel group in the shadows.
8005,Merrill Pregal,Merrill Pregal is a cunning captain who owes a debt to a powerful clan.
8006,Nicky Kearton,Nicky Kearton is a quiet scholar who hides a dangerous secret.
8007,Astra Simonds,Astra Simonds is a quiet scholar who fights against corruption in the kingdom.
8008,Sergio Nolton,Sergio Nolton is a cunning commander who leads a rebel group in the shadows.
8009,Teriann Pregal,Teriann Pregal is a mysterious healer who protects a forgotten city.
8010,Norrie Spykings,Norrie Spykings is a brilliant scholar who is haunted by old memories.
8011,Larissa Fairrie,Larissa Fairrie is a stubborn alchemist who owes a debt to a powerful clan.
8012,Eadie Harcourt,Eadie Harcourt is a fearless mage who hunts ancient relics.
8013,Reiko Blake,Reiko Blake is a cunning guardian who fights against corruption in the kingdom.
8014,Maitilde Hort,Maitilde Hort is a reckless healer who searches for a lost sibling.
8015,Terra Mugridge,Terra Mugridge is a loyal mage who keeps breaking the rules.
8016,Kally Gleder,Kally Gleder is a fearless strategist who works as a double agent.
8017,Heywood Elkin,Heywood Elkin is a loyal healer who is haunted by old memories.
8018,Sanson Nolton,Sanson Nolton is a pragmatic healer who seeks redemption for past mistakes.
8019,Kirbie Blake,Kirbie Blake is a ruthless healer who works as a double agent.
8020,Tristam Van de Vlies,Tristam Van de Vlies is a charismatic hunter who fights against corruption in the kingdom.
8021,Penrod Treadger,Penrod Treadger is a cunning scout who leads a rebel group in the shadows.
8022,Deb Haill,Deb Haill is a wise alchemist who hunts ancient relics.
8023,Mari Dumblton,Mari Dumblton is a reckless warrior who tries to keep the team together.
8024,Roldan Kornilyev,Roldan Kornilyev is a quiet scholar who seeks redemption for past mistakes.
8025,Benedict Blakeney,Benedict Blakeney is a brilliant hunter who searches for a lost sibling.
8026,Carolina Shippam,Carolina Shippam is a quiet ranger who researches forbidden magic.
8027,Brett Poulglais,Brett Poulglais is a ruthless captain who protects a forgotten city.
8028,Krissy Bramble,Krissy Bramble is a reckless captain who leads a rebel group in the shadows.
8029,Teriann Dally,Teriann Dally is a reckless hunter who works as a double agent.
8030,Chrissy Creelman,Chrissy Creelman is a mysterious assassin who leads a rebel group in the shadows.
8031,Inessa McNickle,Inessa McNickle is a pragmatic alchemist who keeps breaking the rules.
8032,Liam Yves,Liam Yves is a quiet scholar who is chased by powerful enemies.
8033,Nathalia Lea,Nathalia Lea is a charismatic commander who works as a double agent.
8034,Benedict Kilgrove,Benedict Kilgrove is a cold-blooded warrior who is haunted by old memories.
8035,Brennan Gisbey,Brennan Gisbey is a pragmatic assassin who guards an ancient artifact.
8036,Arvy Maling,Arvy Maling is a loyal strategist who fights against corruption in the kingdom.
8037,Darcie Djordjevic,Darcie Djordjevic is a ruthless spy who hunts ancient relics.
8038,Jaclin Kither,Jaclin Kither is a idealistic hunter who is haunted by old memories.
8039,Rora Daynter,Rora Daynter is a enigmatic inventor who hides a dangerous secret.
8040,Jeffrey Kidby,Jeffrey Kidby is a pragmatic healer who owes a debt to a powerful clan.
8041,Shandee Kersaw,Shandee Kersaw is a loyal mage who is chased by powerful enemies.
8042,Emily Sidery,Emily Sidery is a idealistic strategist who searches for a lost sibling.
8043,Nicky Mugridge,Nicky Mugridge is a wise strategist who searches for a lost sibling.
8044,Jeffrey Doni,Jeffrey Doni is a pragmatic healer who is haunted by old memories.
8045,Gwendolen Perdue,Gwendolen Perdue is a enigmatic scout who leads a rebel group in the shadows.
8046,Eadie Fairrie,Eadie Fairrie is a loyal warrior who hides a dangerous secret.
8047,Nyssa Simonds,Nyssa Simonds is a idealistic ranger who hunts ancient relics.
8048,Nert Kersaw,Nert Kersaw is a brilliant hunter who is chased by powerful enemies.
8049,Averil Gaymer,Averil Gaymer is a cold-blooded spy who owes a debt to a powerful clan.
8050,Connor Ciraldo,Connor Ciraldo is a brilliant hunter who seeks redemption for past mistakes.
8051,Adelind Strutz,Adelind Strutz is a cunning warrior who leads a rebel group in the shadows.
8052,Jaclin Drugan,Jaclin Drugan is a charismatic warrior who researches forbidden magic.
8053,Nicky Renzini,Nicky Renzini is a wise spy who searches for a lost sibling.
8054,Tanner Dumblton,Tanner Dumblton is a pragmatic captain who fights against corruption in the kingdom.
8055,Amalle Nise,Amalle Nise is a charismatic mage who fights against corruption in the kingdom.
8056,Bard Dumblton,Bard Dumblton is a loyal strategist who works as a double agent.
8057,Krissy McKeran,Krissy McKeran is a charismatic alchemist who tries to keep the team together.
8058,Merrill Kidby,Merrill Kidby is a stubborn scout who works as a double agent.
8059,Nat Flaxon,Nat Flaxon is a loyal spy who hides a dangerous secret.
8060,Phaidra Riccardelli,Phaidra Riccardelli is a enigmatic hunter who is chased by powerful enemies.
8061,Bard Mugridge,Bard Mugridge is a wise scout who keeps breaking the rules.
8062,Inessa Inglefield,Inessa Inglefield is a loyal warrior who hunts ancient relics.
8063,Dennet Pechan,Dennet Pechan is a cunning agent who works as a double agent.
8064,Penrod Wakely,Penrod Wakely is a stubborn assassin who tries to keep the team together.
8065,Dela Kilgrove,Dela Kilgrove is a cunning captain who hides a dangerous secret.
8066,Audra Kidby,Audra Kidby is a cold-blooded ranger who leads a rebel group in the shadows.
8067,Arvy Arthey,Arvy Arthey is a loyal captain who searches for a lost sibling.
8068,Rora Simonds,Rora Simonds is a reckless strategist who is haunted by old memories.
8069,Emily Ritchley,Emily Ritchley is a loyal spy who is chased by powerful enemies.
8070,Jeffrey Harcourt,Jeffrey Harcourt is a idealistic inventor who leads a rebel group in the shadows.
8071,Adria Ollander,Adria Ollander is a fearless guardian who is haunted by old memories.
8072,Nathalia Gainsbury,Nathalia Gainsbury is a cold-blooded hunter who owes a debt to a powerful clan.
8073,Merrill Bradnam,Merrill Bradnam is a charismatic guardian who leads a rebel group in the shadows.
8074,Adria Leonida,Adria Leonida is a brilliant spy who fights against corruption in the kingdom.
8075,Domini Dumblton,Domini Dumblton is a loyal hunter who seeks redemption for past mistakes.
8076,Eleanore Nolton,Eleanore Nolton is a fearless alchemist who hunts ancient relics.
8077,Larissa Brunelleschi,Larissa Brunelleschi is a loyal alchemist who protects a forgotten city.
8078,Felic Gainsbury,Felic Gainsbury is a cunning mage who keeps breaking the rules.
8079,Eleanore Ellyatt,Eleanore Ellyatt is a fearless scout who fights against corruption in the kingdom.
8080,Tristam Hort,Tristam Hort is a enigmatic assassin who owes a debt to a powerful clan.
8081,Deb Makin,Deb Makin is a loyal strategist who researches forbidden magic.
8082,Shandee Sonnenschein,Shandee Sonnenschein is a loyal captain who fights against corruption in the kingdom.
8083,Alvy Nunson,Alvy Nunson is a cold-blooded commander who keeps breaking the rules.
8084,Preston Dowsett,Preston Dowsett is a pragmatic captain who owes a debt to a powerful clan.
8085,Gisella Harcourt,Gisella Harcourt is a loyal strategist who keeps breaking the rules.
8086,Dixie Shippam,Dixie Shippam is a cunning commander who keeps breaking the rules.
8087,Bard Bradnam,Bard Bradnam is a reckless healer who searches for a lost sibling.
8088,Terra Shippam,Terra Shippam is a reckless strategist who is chased by powerful enemies.
8089,Dasya Froom,Dasya Froom is a idealistic healer who seeks redemption for past mistakes.
8090,Dennet Brunelleschi,Dennet Brunelleschi is a pragmatic spy who researches forbidden magic.
